"Directory","File","Pages"
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Qin","qin_2023_FunctionalClassificationLocal.pdf",21
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Quera Salva","querasalva_2011_CircadianRhythmsMelatonin.pdf",12
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Racine","racine_2013_OxfordHandbookApplied.pdf",562
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Rafi","rafi_2020_SemanticCognitiveTools.pdf",13
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Raftery","raftery_1985_ModelHighOrderMarkov.pdf",12
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Raftery","raftery_1994_EstimationModellingRepeated.pdf",21
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Rahardja","rahardja_2020_StatisticalMethodologicalReview.pdf",17
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Rahlf","rahlf_2017_DataVisualisation.pdf",390
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Rahman","rahman_2020_PrevalenceSexualOrientation.pdf",12
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Raikov","raikov_2021_CognitiveSemanticsArtificial.pdf",130
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Rakhlin","rakhlin_2015_SequentialComplexitiesUniform.pdf",43
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Ram","ram_2005_ExaminingInterindividualDifferences.pdf",18
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Ramalho","ramalho_2022_FluentPythonClear.pdf",1011
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Rao","rao_2014_ComputationalStatistics.pdf",396
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Raschka","raschka_2022_MachineLearningPyTorch.pdf",775
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Raudenbush","raudenbush_2002_HierarchicalLinearModels.pdf",510
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Rauthmann","rauthmann_2021_HandbookPersonalityDynamics.pdf",1364
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Raveh","raveh_1980_PeriodicityConstancyHeterogeneity.pdf",6
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Ravishanker","ravishanker_2014_HierarchicalDynamicModels.pdf",12
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Raza","raza_2012_WeekdayWeekendEffect.pdf",13
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Reckase","reckase_1997_FutureMultidimensionalItem.pdf",12
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Refinetti","refinetti_2007_ProceduresNumericalAnalysis.pdf",51
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Reichmann","reichmann_2021_TimeSeriesModels.pdf",143
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Reid","reid_2019_AssessmentCircadianRhythms.pdf",22
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Reinberg","reinberg_2003_ConceptsHumanBiological.pdf",17
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Reis","reis_2014_HandbookResearchMethods.pdf",1689
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Rentzeperis","rentzeperis_2021_AdaptiveRewiringRandom.pdf",21
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Reutlinger","reutlinger_2018_ExplanationCausationPhilosophical.pdf",282
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Revelle","revelle_2016_DataBoxSubject.pdf",5
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Revol","revol_2023_PreprocessingESMData.pdf",28
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Rhemtulla","rhemtulla_2012_WhenCanCategorical.pdf",20
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Rhodius","rhodius_1997_MaximumErgodicityCoefficients.pdf",14
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Rice","rice_2007_MathematicalStatisticsData.pdf",685
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Richardson","richardson__ComplexDynamicalSystems.pdf",30
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Richters","richters_2021_IncredibleUtilityLost.pdf",41
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Rigby","rigby_2020_DistributionModellingLocation.pdf",589
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Ringwald","ringwald_2022_OvercomingConfoundMeans.pdf",35
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Roberts","roberts_2017_CrossvalidationStrategiesData.pdf",17
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Robinaugh","robinaugh_2016_IdentifyingHighlyInfluential.pdf",22
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Robitzsch","robitzsch_2020_WhyOrdinalVariables.pdf",7
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Robitzsch","robitzsch_2023_WhyFullPartial.pdf",13
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Rodebaugh","rodebaugh_2018_DoesCentralityCrosssectional.pdf",14
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Rodebaugh","rodebaugh_2018_DoesCentralityCrossSectional2.pdf",27
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Rodgers","rodgers_1988_ThirteenWaysLook.pdf",8
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Rodríguez-Sánchez","rodriguez-sanchez_2011_EnjoymentAbsorptionElectronic.pdf",19
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Rogers","rogers_2014_MeasuringAffectEmotions.pdf",21
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Rogosa","rogosa_1980_CritiqueCrosslaggedCorrelation.pdf",14
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Rohrer","rohrer_2018_ThinkingClearlyCorrelations.pdf",16
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Roick","roick_2017_ClusteringDiscreteValued.pdf",59
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Rosch","rosch_1987_WittgensteinCategorizationResearch.pdf",16
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Rose","rose_2017_ModelingOmittedNotReached.pdf",25
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Rosenblatt","rosenblatt_1954_InventoryProblem.pdf",5
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Ross","ross_2007_SecondCourseProbability.pdf",213
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Ross","ross_2020_FirstCourseProbability.pdf",530
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Rosseel","rosseel_2020_MultilevelStructuralEquation.pdf",313
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Rossi","rossi_1971_ProblemRelationshipHomosexuality.pdf",6
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Rossi","rossi_1977_BodyTimeSocial.pdf",36
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Rossi","rossi_2020_PublicDataset24h.pdf",15
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Ruben","ruben_2018_DatabaseTissuespecificRhythmically.pdf",7
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Ruf","ruf_2021_StudyingDietaryIntake.pdf",14
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Russell","russell_1989_AffectGridSingleitem.pdf",10
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Ryan","ryan_2010_WeekendsWorkWellBeing.pdf",28
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Ryan","ryan_2023_NonStationarityTimeSeriesAnalysis.pdf",35
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Rystrom","rystrom_1989_InvestorPsychologyDayoftheWeek.pdf",4
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Rystrom","rystrom_1989_InvestorPsychologyDayoftheWeeka.pdf",4
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Ryu","ryu_2011_EffectsSkewnessKurtosis.pdf",9
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Sadeghianpourhamami","sadeghianpourhamami_2019_BayesianCylindricalData.pdf",33
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Sadler","sadler_2009_AreWeSame.pdf",16
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Saiz","saiz_2004_BracketingSexualityHuman.pdf",34
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Salas","salas_2024_DefenseHistoryPsychology.pdf",22
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Salmon","salmon_2016_MonitoringCountTime.pdf",35
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Salvo","salvo_2008_CharacterizationDistributionWeighted.pdf",14
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Santangelo","santangelo_2014_SpecificityAffectiveInstability.pdf",15
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Santos","santos_2019_TheoryPeriodicMultivariate.pdf",58
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Sarkar","sarkar_2023_ReviewExplainabilitySafety.pdf",14
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Satici","satici_2013_MODELLINGORDINALTIME.pdf",8
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Saunders","saunders_2015_AnonymisingInterviewData.pdf",17
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Savin-Williams","savin-williams_2007_PrevalenceStabilitySexual.pdf",10
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Savin-Williams","savin-williams_2016_SexualOrientationCategories.pdf",8
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Scargle","scargle_1982_StudiesAstronomicalTime.pdf",19
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Schafer","schafer_2008_AverageCausalEffects.pdf",35
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Schafer","schafer_2008_AverageCausalEffectsa.pdf",35
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Scherrer","scherrer_2019_ChapterVectorAutoregressive.pdf",47
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Scherrer","scherrer_2019_ChapterVectorAutoregressivea.pdf",47
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Schielzeth","schielzeth_2020_RobustnessLinearMixedeffects.pdf",12
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Schmidt","schmidt_2007_TimeThinkCircadian.pdf",36
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Schmidt","schmidt_2011_ModellingTimeSeries.pdf",22
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Schmidt","schmidt_2018_LinearRegressionNormality.pdf",6
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Schmiedek","schmiedek_2010_HundredDaysCognitive.pdf",10
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Schuurman","schuurman_2016_ComparisonInverseWishartPrior.pdf",22
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Schuurman","schuurman_2016_MultilevelAutoregressiveModeling.pdf",213
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Schuurman","schuurman_2019_MeasurementErrorPersonspecific.pdf",22
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Schwartz","schwartz_1998_StrategiesAnalyzingEcological.pdf",11
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Schwarz","schwarz_1978_EstimatingDimensionModel.pdf",4
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Schweren","schweren_2018_AssessmentSymptomNetwork.pdf",3
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Scott","scott_2014_PredictingPresentBayesian.pdf",21
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Scott","scott_2021_CircadianRhythmsMood.pdf",16
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Scotto","scotto_2014_BivariateBinomialAutoregressive.pdf",19
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Searle","searle_2006_VarianceComponents.pdf",537
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Segawa","segawa_2020_ComparisonComputerAdaptive.pdf",9
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Seizer","seizer_2022_AboutWeeklyPatternDynamic.pdf",9
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Selmaoui","selmaoui_2003_ReproducibilityCircadianRhythms.pdf",11
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Selvin","selvin_1987_TwoIssuesConcerning.pdf",5
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/SenGupta","sengupta_2015_FiniteMixturebasedBayesian.pdf",13
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Shao","shao_2010_MathematicalStatistics.pdf",607
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Shearer","shearer_2018_ReligionSexualOrientation.pdf",7
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Sheldon","sheldon_1996_WhatMakesGood.pdf",10
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Shiota","shiota_2023_FutureAffectiveScience.pdf",14
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Shiyko","shiyko_2011_ConceptualizingEstimatingProcess.pdf",22
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Shumway","shumway_2017_TimeSeriesAnalysis.pdf",568
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Shumway","shumway_2019_TimeSeriesData.pdf",272
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Sievert","sievert_2020_InteractiveWebbasedData.pdf",449
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Sijtsma","sijtsma_2021_MeasurementModelsPsychological.pdf",428
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Sim","sim_1986_SimulationWeibullGamma.pdf",6
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Simms","simms_2019_DoesNumberResponse.pdf",10
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Simon","simon_2002_UltradianOscillationsInsulin.pdf",4
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Singh","singh_2020_InvestigatingImpactData.pdf",23
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Skeldon","skeldon_2021_WeeklySeasonalVariation.pdf",4
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Skow","skow_2018_CausationExplanationMetaphysics.pdf",193
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Smedslund","smedslund_1992_AreFrijdaLaws.pdf",23
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Smit","smit_2023_ExponentiallyWeightedMoving.pdf",15
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Smith","smith_2018_MindwanderingRatesFluctuate.pdf",20
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Snijders","snijders_2011_MultilevelAnalysisIntroduction.pdf",521
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Snippe","snippe_2017_ImpactTreatmentsDepression.pdf",10
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Solow","solow_1988_ApplicationCircularlinearCorrelation.pdf",10
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Sommantico","sommantico_2020_LesbianGayRelationship.pdf",12
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Song","song_2013_StatisticalAnalysisDiscretevalued.pdf",13
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Song","song_2023_ExaminingConcurrentPredictive.pdf",10
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Soria-Comas","soria-comas_2017_IndividualDifferentialPrivacy.pdf",12
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Sorokin","sorokin_1964_SocioculturalCausalitySpace - Copy (2).pdf",258
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Sorokin","sorokin_1964_SocioculturalCausalitySpace - Copy.pdf",264
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Sorokin","sorokin_1964_SocioculturalCausalitySpace.pdf",258
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Soyer","soyer_2022_BayesianModelingMultivariate.pdf",18
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Soyster","soyster_2019_EvidenceFeasibilityPersonSpecific.pdf",12
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Spriensma","spriensma_2018_AnalysingOutcomeVariables.pdf",9
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Spurr","spurr_1991_ComparisonVariousMethods.pdf",18
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Srinivasan","srinivasan_2016_MelatoninSleepCircadian.pdf",11
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Stan Development Team","standevelopmentteam_2024_StanReferenceManual.pdf",212
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Stan Development Team","standevelopmentteam_2024_StanUserGuide.pdf",483
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Stein","stein_1992_FormsDesireSexual.pdf",388
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Stenner","stenner_2013_CausalRaschModels.pdf",14
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Steutel","steutel_1979_DiscreteAnaloguesSelfDecomposability.pdf",7
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Stevens","stevens_1946_TheoryScalesMeasurement.pdf",4
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Stevens","stevens_1955_AveragingData.pdf",5
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Stevens","stevens_2019_HowMeasureHow.pdf",34
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Stoffer","stoffer_1993_SpectralAnalysisCategorical.pdf",13
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Stoffer","stoffer_1998_MatchingSequencesCrossspectral.pdf",13
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Stoffer","stoffer_2000_SpectralEnvelopeIts.pdf",31
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Stoica","stoica_2004_ModelorderSelectionReview.pdf",12
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Stoica","stoica_2004_ModelorderSelectionReviewa.pdf",12
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Stone","stone_1985_ProspectiveCrosssectionalMood.pdf",6
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Stone","stone_2006_PopulationApproachStudy.pdf",11
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Stone","stone_2012_DayofweekMoodPatterns.pdf",9
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Strang","strang_2020_MeasuringSoulsPsychometry.pdf",25
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Suaiee","suaiee_2013_DoubleTruncatedPoisson.pdf",188
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Subba Rao","subbarao_2003_TheoryDiscreteContinuous.pdf",44
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Subba Rao","subbarao_2012_TimeSeriesAnalysis.pdf",9
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Suen","suen_2020_WhatSexualGender.pdf",18
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Suls","suls_1998_EmotionalReactivityEveryday.pdf",10
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Sun","sun_2015_UsingCausalDiscovery.pdf",19
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Surprenant","surprenant_2003_FreudMassPsychology.pdf",204
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Swat","swat_2016_ProbOntoOntologyKnowledge.pdf",3
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Sweigart","sweigart_2019_AutomateBoringStuff.pdf",594
"/Users/Haqiq001/Library/CloudStorage/OneDrive-Personal/UU/uu-vault/Zotero-library/PDFs/Szasz","szasz_2014_MythMentalIllness.pdf",406
